n,x,y,tipo,idx_unknown,u_num,u_a,EA
571,0.9500000000000001,0.325,Interno,571,0.00043435095378227545,0.00043939833638509087,5.047382602815418e-06
572,0.9750000000000001,0.325,Interno,572,0.00027633164276256403,0.00027912489318847566,2.7932504259116277e-06
573,1.0,0.325,Dirichlet,573,0.0,-0.0,0.0
574,0.0,0.35000000000000003,Dirichlet,574,0.0,0.0,0.0
575,0.025,0.35000000000000003,Interno,575,0.00026641397763185076,0.00026924099408185044,2.8270164499996794e-06
576,0.05,0.35000000000000003,Interno,576,0.0004152285333443735,0.00042032643711419765,5.097903769824138e-06
577,0.07500000000000001,0.35000000000000003,Interno,577,0.00047839581558126935,0.00048526858577021826,6.872770188948911e-06
578,0.1,0.35000000000000003,Interno,578,0.00048194278898791224,0.0004901503298611113,8.207540873199023e-06
579,0.125,0.35000000000000003,Interno,579,0.0004466712770519735,0.00045582502143765664,9.153744385683165e-06
580,0.15000000000000002,0.35000000000000003,Interno,580,0.00038881819539890076,0.00039857631365740716,9.758118258506405e-06
581,0.17500000000000002,0.35000000000000003,Interno,581,0.0003206761073030366,0.00033073800941749827,1.0061902114461647e-05
582,0.2,0.35000000000000003,Interno,582,0.0002511742767197234,0.0002612739197530862,1.009964303336279e-05
583,0.225,0.35000000000000003,Interno,583,0.000186420282133166,0.00019631773200141063,9.89744986824463e-06
584,0.25,0.35000000000000003,Interno,584,0.00013020137836073674,0.0001396728877314814,9.471509370744658e-06
585,0.275,0.35000000000000003,Interno,585,8.444123454748771e-05,9.327247043939277e-05,8.83123589190506e-06
586,0.30000000000000004,0.35000000000000003,Interno,586,4.959727879374998e-05,5.7599103009259165e-05,8.001824215509184e-06
587,0.325,0.35000000000000003,Interno,587,2.496791223642198e-05,3.206485493977861e-05,7.096942703356628e-06
588,0.35000000000000003,0.35000000000000003,Interno,588,8.941424771760513e-06,1.5351159336419712e-05,6.4097345646591986e-06
589,0.375,0.35000000000000003,Interno,589,-6.474508090575058e-20,5.7087396692346526e-06,5.708739669234717e-06
590,0.4,0.35000000000000003,Neumann,590,4.256613969539922e-06,1.2175462962962887e-06,3.039067673243633e-06
591,0.42500000000000004,0.35000000000000003,Neumann,591,7.010389428830165e-06,6.702752760898158e-09,7.003686676069267e-06
592,0.45,0.35000000000000003,Externo,-1,,4.3446180555555925e-07,
593,0.47500000000000003,0.35000000000000003,Externo,-1,,1.2281712736906891e-06,
594,0.5,0.35000000000000003,Externo,-1,,1.5842496141975372e-06,
595,0.525,0.35000000000000003,Externo,-1,,1.2281712736906874e-06,
596,0.55,0.35000000000000003,Externo,-1,,4.3446180555555723e-07,
597,0.5750000000000001,0.35000000000000003,Neumann,592,7.010389428832996e-06,6.702752760898872e-09,7.003686676072097e-06
598,0.6000000000000001,0.35000000000000003,Neumann,593,4.256613969537063e-06,1.2175462962963014e-06,3.0390676732407617e-06
599,0.625,0.35000000000000003,Interno,594,-1.0412152504123487e-18,5.7087396692346526e-06,5.7087396692356936e-06
600,0.65,0.35000000000000003,Interno,595,8.941424771766134e-06,1.535115933641975e-05,6.409734564653615e-06
601,0.675,0.35000000000000003,Interno,596,2.4967912236433446e-05,3.206485493977866e-05,7.096942703345217e-06
602,0.7000000000000001,0.35000000000000003,Interno,597,4.9597278793766305e-05,5.7599103009259334e-05,8.00182421549303e-06
603,0.7250000000000001,0.35000000000000003,Interno,598,8.444123454750799e-05,9.327247043939294e-05,8.831235891884948e-06
604,0.75,0.35000000000000003,Interno,599,0.00013020137836076227,0.0001396728877314814,9.471509370719125e-06
605,0.775,0.35000000000000003,Interno,600,0.00018642028213319787,0.00019631773200141063,9.897449868212754e-06
606,0.8,0.35000000000000003,Interno,601,0.00025117427671976045,0.0002612739197530864,1.0099643033325981e-05
607,0.8250000000000001,0.35000000000000003,Interno,602,0.0003206761073030769,0.0003307380094174986,1.0061902114421695e-05
608,0.8500000000000001,0.35000000000000003,Interno,603,0.0003888181953989426,0.00039857631365740754,9.758118258464934e-06
609,0.875,0.35000000000000003,Interno,604,0.0004466712770520159,0.0004558250214376566,9.153744385640664e-06
610,0.9,0.35000000000000003,Interno,605,0.00048194278898795224,0.0004901503298611112,8.207540873158908e-06
611,0.925,0.35000000000000003,Interno,606,0.00047839581558130453,0.0004852685857702183,6.872770188913783e-06
612,0.9500000000000001,0.35000000000000003,Interno,607,0.00041522853334440105,0.00042032643711419716,5.097903769796111e-06
613,0.9750000000000001,0.35000000000000003,Interno,608,0.0002664139776318664,0.00026924099408184946,2.827016449983037e-06
614,1.0,0.35000000000000003,Dirichlet,609,0.0,-0.0,0.0
615,0.0,0.375,Dirichlet,610,0.0,0.0,0.0
616,0.025,0.375,Interno,611,0.00025748627480390085,0.00026033865186903216,2.852377065131308e-06
617,0.05,0.375,Interno,612,0.00039823024787903654,0.00040336478621871396,5.134538339677424e-06
618,0.07500000000000001,0.375,Interno,613,0.000454590497305411,0.0004614991336398653,6.908636334454336e-06
619,0.1,0.375,Interno,614,0.00045285151910514265,0.00046108408610026066,8.23256699511801e-06
620,0.125,0.375,Interno,615,0.00041394490371207085,0.0004231046747278284,9.159771015757544e-06
621,0.15000000000000002,0.375,Interno,616,0.0003541295375514332,0.0003638683488633896,9.738811311956386e-06
622,0.17500000000000002,0.375,Interno,617,0.00028563108320461654,0.00029564355638292075,1.0012473178304209e-05
623,0.2,0.375,Interno,618,0.00021724130315993578,0.0002272571252893518,1.0015822129416023e-05
624,0.225,0.375,Interno,619,0.00015487842234448537,0.0001646504465738933,9.772024229407936e-06
625,0.25,0.375,Interno,620,0.00010211053214859535,0.0001113944583468967,9.283926198301349e-06
626,0.275,0.375,Interno,621,6.064228624446108e-05,6.916343123824507e-05,8.521144993783983e-06
627,0.30000000000000004,0.375,Interno,622,3.0743620035539025e-05,3.816755506727427e-05,7.423935031735246e-06
628,0.325,0.375,Interno,623,1.1474733612805617e-05,1.7544326782226553e-05,6.069593169420936e-06
629,0.35000000000000003,0.375,Interno,624,6.474508090575058e-20,5.7087396692346526e-06,5.708739669234588e-06
630,0.375,0.375,Neumann,625,-1.2725281196668338e-05,6.622738308376736e-07,1.3387555027506012e-05
631,0.4,0.375,Externo,-1,,2.606879340277786e-07,
632,0.42500000000000004,0.375,Externo,-1,,2.440612227828419e-06,
633,0.45,0.375,Externo,-1,,5.404942830403647e-06,
634,0.47500000000000003,0.375,Externo,-1,,7.767037285698785e-06,
635,0.5,0.375,Externo,-1,,8.653711389612269e-06,
636,0.525,0.375,Externo,-1,,7.767037285698782e-06,
637,0.55,0.375,Externo,-1,,5.40494283040364e-06,
638,0.5750000000000001,0.375,Externo,-1,,2.4406122278284067e-06,
639,0.6000000000000001,0.375,Externo,-1,,2.6068793402777337e-07,
640,0.625,0.375,Neumann,626,-1.2725281196683174e-05,6.622738308376736e-07,1.3387555027520848e-05
641,0.65,0.375,Interno,627,1.0412152504123487e-18,5.708739669234672e-06,5.708739669233631e-06
642,0.675,0.375,Interno,628,1.1474733612814682e-05,1.7544326782226597e-05,6.069593169411915e-06
643,0.7000000000000001,0.375,Interno,629,3.07436200355537e-05,3.816755506727439e-05,7.42393503172069e-06
644,0.7250000000000001,0.375,Interno,630,6.0642286244481e-05,6.916343123824522e-05,8.521144993764217e-06
645,0.75,0.375,Interno,631,0.00010211053214862217,0.0001113944583468967,9.283926198274528e-06
646,0.775,0.375,Interno,632,0.00015487842234451906,0.0001646504465738933,9.772024229374245e-06
647,0.8,0.375,Interno,633,0.00021724130315997622,0.000227257125289352,1.0015822129375772e-05
648,0.8250000000000001,0.375,Interno,634,0.0002856310832046599,0.00029564355638292124,1.0012473178261328e-05
649,0.8500000000000001,0.375,Interno,635,0.0003541295375514792,0.00036386834886339005,9.738811311910849e-06
650,0.875,0.375,Interno,636,0.0004139449037121172,0.0004231046747278284,9.159771015711195e-06
651,0.9,0.375,Interno,637,0.00045285151910518727,0.0004610840861002606,8.23256699507334e-06
652,0.925,0.375,Interno,638,0.00045459049730545045,0.0004614991336398654,6.908636334414925e-06
653,0.9500000000000001,0.375,Interno,639,0.00039823024787906717,0.0004033647862187136,5.134538339646416e-06
654,0.9750000000000001,0.375,Interno,640,0.0002574862748039189,0.00026033865186903134,2.852377065112443e-06
655,1.0,0.375,Dirichlet,641,0.0,-0.0,0.0
656,0.0,0.4,Dirichlet,642,0.0,0.0,0.0
657,0.025,0.4,Interno,643,0.00024985161779108765,0.0002527227365451389,2.8711187540512366e-06
658,0.05,0.4,Interno,644,0.0003838334582528841,0.00038899421296296295,5.160754710078867e-06
659,0.07500000000000001,0.4,Interno,645,0.0004346120506991641,0.00044154497612847215,6.932925429308022e-06
660,0.1,0.4,Interno,646,0.00042865922669069336,0.0004369066666666669,8.247439975973532e-06
661,0.125,0.4,Interno,647,0.00038699046819967817,0.0003961503002025461,9.159832002867926e-06
662,0.15000000000000002,0.4,Interno,648,0.0003258611985103524,0.0003355823611111109,9.721162600758511e-06
663,0.17500000000000002,0.4,Interno,649,0.00025742121627469084,0.00026739870876736095,9.977492492670116e-06
664,0.2,0.4,Interno,650,0.00019032790875166206,0.00020029629629629624,9.968387544634171e-06
665,0.225,0.4,Interno,651,0.0001303203940029396,0.00014004270182291673,9.722307819977122e-06
666,0.25,0.4,Interno,652,8.076197025391037e-05,9.000347222222221e-05,9.241501968311835e-06
667,0.275,0.4,Interno,653,4.317551084436078e-05,5.16272793692129e-05,8.45176852485212e-06
668,0.30000000000000004,0.4,Interno,654,1.7847011494666015e-05,2.488888888888884e-05,7.041877394222823e-06
669,0.325,0.4,Interno,655,4.67359295255344e-06,8.68994140624999e-06,4.01634845369655e-06
670,0.35000000000000003,0.4,Neumann,656,4.256613969539128e-06,1.2175462962962887e-06,3.0390676732428395e-06
671,0.375,0.4,Externo,-1,,2.606879340277786e-07,
672,0.4,0.4,Externo,-1,,3.4844444444444533e-06,
673,0.42500000000000004,0.4,Externo,-1,,8.662018952546314e-06,
674,0.45,0.4,Externo,-1,,1.3864583333333348e-05,
675,0.47500000000000003,0.4,Externo,-1,,1.7608934461805564e-05,
676,0.5,0.4,Externo,-1,,1.896296296296297e-05,
677,0.525,0.4,Externo,-1,,1.7608934461805564e-05,
678,0.55,0.4,Externo,-1,,1.3864583333333336e-05,
679,0.5750000000000001,0.4,Externo,-1,,8.662018952546287e-06,
680,0.6000000000000001,0.4,Externo,-1,,3.484444444444433e-06,
681,0.625,0.4,Externo,-1,,2.606879340277786e-07,
682,0.65,0.4,Neumann,657,4.2566139695421445e-06,1.2175462962962983e-06,3.0390676732458464e-06
683,0.675,0.4,Interno,658,4.673592952560149e-06,8.689941406250022e-06,4.016348453689873e-06
684,0.7000000000000001,0.4,Interno,659,1.784701149467789e-05,2.4888888888888947e-05,7.041877394211056e-06
685,0.7250000000000001,0.4,Interno,660,4.317551084437996e-05,5.162727936921303e-05,8.451768524833071e-06
686,0.75,0.4,Interno,661,8.076197025393845e-05,9.000347222222221e-05,9.241501968283754e-06
687,0.775,0.4,Interno,662,0.0001303203940029758,0.00014004270182291673,9.722307819940936e-06
688,0.8,0.4,Interno,663,0.00019032790875170465,0.0002002962962962964,9.968387544591751e-06
689,0.8250000000000001,0.4,Interno,664,0.0002574212162747378,0.0002673987087673613,9.977492492623495e-06
690,0.8500000000000001,0.4,Interno,665,0.0003258611985104019,0.0003355823611111113,9.721162600709397e-06
691,0.875,0.4,Interno,666,0.0003869904681997284,0.0003961503002025461,9.159832002817673e-06
692,0.9,0.4,Interno,667,0.00042865922669074123,0.0004369066666666668,8.247439975925556e-06
693,0.925,0.4,Interno,668,0.00043461205069920635,0.0004415449761284721,6.932925429265738e-06
694,0.9500000000000001,0.4,Interno,669,0.0003838334582529172,0.0003889942129629627,5.160754710045474e-06
695,0.9750000000000001,0.4,Interno,670,0.0002498516177911064,0.0002527227365451381,2.871118754031721e-06
696,1.0,0.4,Dirichlet,671,0.0,-0.0,0.0
697,0.0,0.42500000000000004,Dirichlet,672,0.0,0.0,0.0
698,0.025,0.42500000000000004,Interno,673,0.00024372599758157827,0.00024661055218731917,2.884554605740898e-06
699,0.05,0.42500000000000004,Interno,674,0.0003723664514126955,0.00037754550103835123,5.179049625655757e-06
700,0.07500000000000001,0.42500000000000004,Interno,675,0.00041881208085718376,0.0004257611858678746,6.9491050106908615e-06
701,0.1,0.42500000000000004,Interno,676,0.0004096658317217517,0.00041792208523220507,8.256253510453349e-06
702,0.125,0.42500000000000004,Interno,677,0.00036599447924333725,0.00037515255643114624,9.158077187808983e-06
703,0.15000000000000002,0.42500000000000004,Interno,678,0.00030403718240333837,0.00031374561846697754,9.708436063639173e-06
704,0.17500000000000002,0.42500000000000004,Interno,679,0.0002358708300841538,0.0002458287784604672,9.957948376313435e-06
705,0.2,0.42500000000000004,Interno,680,0.00017003180798883481,0.00017998690152391965,9.955093535084838e-06
706,0.225,0.42500000000000004,Interno,681,0.00011209357598322432,0.00012184212409125438,9.748548108030062e-06
707,0.25,0.42500000000000004,Interno,682,6.520077778710648e-05,7.459081070511425e-05,9.390032918007773e-06
708,0.275,0.42500000000000004,Interno,683,3.057560147565372e-05,3.949755426100739e-05,8.92195278535367e-06
709,0.30000000000000004,0.42500000000000004,Interno,684,8.117544368432371e-06,1.6346219708477955e-05,8.228675340045584e-06
710,0.325,0.42500000000000004,Interno,685,-2.1283069847695633e-06,3.848031209309884e-06,5.976338194079448e-06
711,0.35000000000000003,0.42500000000000004,Neumann,686,7.0103894288302244e-06,6.702752760898158e-09,7.003686676069326e-06
712,0.375,0.42500000000000004,Externo,-1,,2.4406122278284194e-06,
713,0.4,0.42500000000000004,Externo,-1,,8.662018952546314e-06,
714,0.42500000000000004,0.42500000000000004,Externo,-1,,1.6313324660313005e-05,
715,0.45,0.42500000000000004,Externo,-1,,2.336037794325089e-05,
716,0.47500000000000003,0.42500000000000004,Externo,-1,,2.8242822152596957e-05,
717,0.5,0.42500000000000004,Externo,-1,,2.9981486756124627e-05,
718,0.525,0.42500000000000004,Externo,-1,,2.824282215259694e-05,
719,0.55,0.42500000000000004,Externo,-1,,2.3360377943250873e-05,
720,0.5750000000000001,0.42500000000000004,Externo,-1,,1.631332466031297e-05,
721,0.6000000000000001,0.42500000000000004,Externo,-1,,8.662018952546278e-06,
722,0.625,0.42500000000000004,Externo,-1,,2.440612227828419e-06,
723,0.65,0.42500000000000004,Neumann,687,7.010389428841267e-06,6.702752760898872e-09,7.003686676080368e-06
724,0.675,0.42500000000000004,Interno,688,-2.1283069847710706e-06,3.848031209309904e-06,5.976338194080975e-06
725,0.7000000000000001,0.42500000000000004,Interno,689,8.11754436843975e-06,1.6346219708478044e-05,8.228675340038293e-06
726,0.7250000000000001,0.42500000000000004,Interno,690,3.057560147567128e-05,3.949755426100752e-05,8.921952785336235e-06
727,0.75,0.42500000000000004,Interno,691,6.520077778713435e-05,7.459081070511425e-05,9.390032917979896e-06
728,0.775,0.42500000000000004,Interno,692,0.00011209357598326267,0.00012184212409125435,9.74854810799168e-06
729,0.8,0.42500000000000004,Interno,693,0.00017003180798888062,0.00017998690152391981,9.955093535039193e-06
730,0.8250000000000001,0.42500000000000004,Interno,694,0.0002358708300842043,0.00024582877846046755,9.957948376263236e-06
731,0.8500000000000001,0.42500000000000004,Interno,695,0.0003040371824033919,0.000313745618466978,9.708436063586047e-06
732,0.875,0.42500000000000004,Interno,696,0.00036599447924339125,0.00037515255643114624,9.15807718775499e-06
733,0.9,0.42500000000000004,Interno,697,0.00040966583172180224,0.00041792208523220507,8.256253510402825e-06
734,0.925,0.42500000000000004,Interno,698,0.00041881208085722837,0.00042576118586787467,6.949105010646301e-06
735,0.9500000000000001,0.42500000000000004,Interno,699,0.0003723664514127307,0.00037754550103835096,5.179049625620249e-06
736,0.9750000000000001,0.42500000000000004,Interno,700,0.00024372599758159787,0.00024661055218731847,2.884554605720596e-06
737,1.0,0.42500000000000004,Dirichlet,701,0.0,-0.0,0.0
738,0.0,0.45,Dirichlet,702,0.0,0.0,0.0
739,0.025,0.45,Interno,703,0.00023925753012981205,0.000242151117960612,2.893587830799947e-06
740,0.05,0.45,Interno,704,0.000364045866682449,0.0003692369618055556,5.191095123106588e-06
741,0.07500000000000001,0.45,Interno,705,0.00040740765480900285,0.00041436702128092446,6.959366471921615e-06
742,0.1,0.45,Interno,706,0.0003960317033000325,0.0004042929687500003,8.2612654499678e-06
743,0.125,0.45,Interno,707,0.00035101405954610245,0.00036017001173231335,9.155952186210904e-06
744,0.15000000000000002,0.45,Interno,708,0.00028857536126194056,0.0002982747395833333,9.699378321392717e-06
745,0.17500000000000002,0.45,Interno,709,0.00022073406006129192,0.00023067946431477848,9.945404253486562e-06
746,0.2,0.45,Interno,710,0.00015593416636243318,0.00016588305555555551,9.948889193122338e-06
747,0.225,0.45,Interno,711,9.962257364162211e-05,0.00010939826965332038,9.775696011698275e-06
748,0.25,0.45,Interno,712,5.4756363411072464e-05,6.429557291666666e-05,9.539209505594193e-06
749,0.275,0.45,Interno,713,2.2156450838430247e-05,3.1703458997938335e-05,9.547008159508088e-06
750,0.30000000000000004,0.45,Interno,714,3.261494204293083e-07,1.1265260416666633e-05,1.0939110996237324e-05
751,0.325,0.45,Neumann,715,-1.710723024469192e-05,1.5524542236328075e-06,1.865968446832473e-05
752,0.35000000000000003,0.45,Externo,-1,,4.3446180555555925e-07,
753,0.375,0.45,Externo,-1,,5.404942830403647e-06,
754,0.4,0.45,Externo,-1,,1.3864583333333346e-05,
755,0.42500000000000004,0.45,Externo,-1,,2.3360377943250884e-05,
756,0.45,0.45,Externo,-1,,3.178140625000001e-05,
757,0.47500000000000003,0.45,Externo,-1,,3.751110331217449e-05,
758,0.5,0.45,Externo,-1,,3.953602430555556e-05,
759,0.525,0.45,Externo,-1,,3.751110331217448e-05,
760,0.55,0.45,Externo,-1,,3.178140624999999e-05,
761,0.5750000000000001,0.45,Externo,-1,,2.336037794325085e-05,
762,0.6000000000000001,0.45,Externo,-1,,1.38645833333333e-05,
763,0.625,0.45,Externo,-1,,5.404942830403647e-06,
764,0.65,0.45,Externo,-1,,4.344618055555535e-07,
765,0.675,0.45,Neumann,716,-1.71072302447235e-05,1.5524542236328213e-06,1.865968446835632e-05
766,0.7000000000000001,0.45,Interno,717,3.2614942042742114e-07,1.1265260416666707e-05,1.0939110996239286e-05
767,0.7250000000000001,0.45,Interno,718,2.2156450838445087e-05,3.1703458997938444e-05,9.547008159493357e-06
768,0.75,0.45,Interno,719,5.475636341110049e-05,6.429557291666666e-05,9.539209505566166e-06
769,0.775,0.45,Interno,720,9.962257364166279e-05,0.00010939826965332037,9.775696011657577e-06
770,0.8,0.45,Interno,721,0.0001559341663624829,0.00016588305555555568,9.94888919307279e-06
771,0.8250000000000001,0.45,Interno,722,0.0002207340600613465,0.0002306794643147788,9.945404253432297e-06
772,0.8500000000000001,0.45,Interno,723,0.0002885753612619984,0.00029827473958333366,9.699378321335254e-06
773,0.875,0.45,Interno,724,0.0003510140595461625,0.00036017001173231335,9.155952186150839e-06
774,0.9,0.45,Interno,725,0.0003960317033000879,0.0004042929687500002,8.26126544991229e-06
775,0.925,0.45,Interno,726,0.0004074076548090509,0.00041436702128092446,6.959366471873585e-06
776,0.9500000000000001,0.45,Interno,727,0.0003640458666824861,0.00036923696180555545,5.191095123069345e-06
777,0.9750000000000001,0.45,Interno,728,0.00023925753012983238,0.0002421511179606113,2.8935878307789135e-06
778,1.0,0.45,Dirichlet,729,0.0,-0.0,0.0
779,0.0,0.47500000000000003,Dirichlet,730,0.0,0.0,0.0
780,0.025,0.47500000000000003,Interno,731,0.00023654136957942124,0.00023944016445583764,2.8987948764164087e-06
781,0.05,0.47500000000000003,Interno,732,0.0003590057211961868,0.00036420365792733654,5.197936731149758e-06
782,0.07500000000000001,0.47500000000000003,Interno,733,0.0004005235817747993,0.0004074886084662543,6.96502669145498e-06
783,0.1,0.47500000000000003,Interno,734,0.0003878322033211893,0.0003960959285481774,8.263725226988054e-06
784,0.125,0.47500000000000003,Interno,735,0.00034204240155577873,0.0003511964354338468,9.15403387806809e-06
785,0.15000000000000002,0.47500000000000003,Interno,736,0.0002793614844722143,0.00028905413608127154,9.69265160905724e-06
786,0.17500000000000002,0.47500000000000003,Interno,737,0.00021177229808884939,0.00022170567660861526,9.93337851976588e-06
787,0.2,0.47500000000000003,Interno,738,0.0001476687052876902,0.0001575959563078703,9.927251020180108e-06
788,0.225,0.47500000000000003,Interno,739,9.244928929396999e-05,0.00010216990620930993,9.720616915339948e-06
789,0.25,0.47500000000000003,Interno,740,4.9078747441945346e-05,5.842043219672308e-05,9.341684754777732e-06
790,0.275,0.47500000000000003,Interno,741,1.8667716644251587e-05,2.7392522673430234e-05,8.724806029178646e-06
791,0.30000000000000004,0.47500000000000003,Interno,742,1.3497156767216097e-06,8.643520779079833e-06,7.293805102358223e-06
792,0.325,0.47500000000000003,Neumann,743,-9.867840132669845e-07,6.595611572265603e-07,1.6463451704935449e-06
793,0.35000000000000003,0.47500000000000003,Externo,-1,,1.2281712736906891e-06,
794,0.375,0.47500000000000003,Externo,-1,,7.767037285698785e-06,
795,0.4,0.47500000000000003,Externo,-1,,1.760893446180556e-05,
796,0.42500000000000004,0.47500000000000003,Externo,-1,,2.8242822152596953e-05,
797,0.45,0.47500000000000003,Externo,-1,,3.751110331217448e-05,
798,0.47500000000000003,0.47500000000000003,Externo,-1,,4.3763048570421e-05,
799,0.5,0.47500000000000003,Externo,-1,,4.596438485604745e-05,
800,0.525,0.47500000000000003,Externo,-1,,4.3763048570421e-05,
801,0.55,0.47500000000000003,Externo,-1,,3.751110331217446e-05,
802,0.5750000000000001,0.47500000000000003,Externo,-1,,2.8242822152596902e-05,
803,0.6000000000000001,0.47500000000000003,Externo,-1,,1.7608934461805517e-05,
804,0.625,0.47500000000000003,Externo,-1,,7.767037285698785e-06,
805,0.65,0.47500000000000003,Externo,-1,,1.2281712736906792e-06,
806,0.675,0.47500000000000003,Neumann,744,-9.86784013275096e-07,6.595611572265694e-07,1.6463451705016654e-06
807,0.7000000000000001,0.47500000000000003,Interno,745,1.3497156767227388e-06,8.643520779079898e-06,7.293805102357159e-06
808,0.7250000000000001,0.47500000000000003,Interno,746,1.8667716644266793e-05,2.739252267343034e-05,8.724806029163546e-06
809,0.75,0.47500000000000003,Interno,747,4.907874744197437e-05,5.842043219672308e-05,9.34168475474871e-06
810,0.775,0.47500000000000003,Interno,748,9.244928929401302e-05,0.00010216990620930993,9.720616915296918e-06
811,0.8,0.47500000000000003,Interno,749,0.00014766870528774338,0.00015759595630787047,9.92725102012709e-06
812,0.8250000000000001,0.47500000000000003,Interno,750,0.00021177229808890877,0.00022170567660861562,9.933378519706845e-06
813,0.8500000000000001,0.47500000000000003,Interno,751,0.0002793614844722761,0.00028905413608127197,9.692651608995875e-06
814,0.875,0.47500000000000003,Interno,752,0.00034204240155584335,0.0003511964354338468,9.154033878003471e-06
815,0.9,0.47500000000000003,Interno,753,0.0003878322033212504,0.00039609592854817727,8.26372522692685e-06
816,0.925,0.47500000000000003,Interno,754,0.00040052358177485275,0.00040748860846625423,6.965026691401475e-06
817,0.9500000000000001,0.47500000000000003,Interno,755,0.0003590057211962284,0.0003642036579273364,5.197936731107962e-06
818,0.9750000000000001,0.47500000000000003,Interno,756,0.00023654136957944365,0.00023944016445583686,2.898794876393207e-06
819,1.0,0.47500000000000003,Dirichlet,757,0.0,-0.0,0.0
820,0.0,0.5,Dirichlet,758,0.0,0.0,0.0
821,0.025,0.5,Interno,759,0.0002356303491885899,0.0002385308453595197,2.900496170929798e-06
822,0.05,0.5,Interno,760,0.00035731812281075226,0.0003625182773919754,5.200154581223165e-06
823,0.07500000000000001,0.5,Interno,761,0.00039822259805131956,0.0004051894282588252,6.966830207505621e-06
824,0.1,0.5,Interno,762,0.00038509666877066523,0.0003933611111111114,8.264442340446187e-06
825,0.125,0.5,Interno,763,0.0003390556271790851,0.00034820886305820793,9.153235879122846e-06
826,0.15000000000000002,0.5,Interno,764,0.00027630201647474694,0.0002859920428240739,9.690026349326987e-06
827,0.17500000000000002,0.5,Interno,765,0.00020880677711536432,0.000218734983091001,9.92820597563667e-06
828,0.2,0.5,Interno,766,0.00014494748200225406,0.00015486419753086417,9.916715528610108e-06
829,0.225,0.5,Interno,767,9.010598723184976e-05,9.98016425238716e-05,9.695655292021838e-06
830,0.25,0.5,Interno,768,4.723042664995002e-05,5.651403356481481e-05,9.283606914864786e-06
831,0.275,0.5,Interno,769,1.7360005203579202e-05,2.6018216356819027e-05,8.658211153239825e-06
832,0.30000000000000004,0.5,Interno,770,0.0,7.842592592592566e-06,7.842592592592566e-06
833,0.325,0.5,Neumann,771,-7.659220507640641e-06,4.446004231770818e-07,8.103820930817723e-06
834,0.35000000000000003,0.5,Externo,-1,,1.5842496141975372e-06,
835,0.375,0.5,Externo,-1,,8.653711389612269e-06,
836,0.4,0.5,Externo,-1,,1.896296296296297e-05,
837,0.42500000000000004,0.5,Externo,-1,,2.9981486756124627e-05,
838,0.45,0.5,Externo,-1,,3.953602430555556e-05,
839,0.47500000000000003,0.5,Externo,-1,,4.596438485604745e-05,
840,0.5,0.5,Externo,-1,,4.8225308641975306e-05,
841,0.525,0.5,Externo,-1,,4.5964384856047444e-05,
842,0.55,0.5,Externo,-1,,3.9536024305555536e-05,
843,0.5750000000000001,0.5,Externo,-1,,2.9981486756124583e-05,
844,0.6000000000000001,0.5,Externo,-1,,1.8962962962962922e-05,
845,0.625,0.5,Externo,-1,,8.653711389612269e-06,
846,0.65,0.5,Externo,-1,,1.5842496141975264e-06,
847,0.675,0.5,Neumann,772,-7.659220507664309e-06,4.446004231770894e-07,8.103820930841397e-06
848,0.7000000000000001,0.5,Interno,773,0.0,7.842592592592629e-06,7.842592592592629e-06
849,0.7250000000000001,0.5,Interno,774,1.7360005203596007e-05,2.6018216356819136e-05,8.658211153223128e-06
850,0.75,0.5,Interno,775,4.7230426649981715e-05,5.651403356481481e-05,9.283606914833093e-06
851,0.775,0.5,Interno,776,9.010598723189619e-05,9.98016425238716e-05,9.695655291975407e-06
852,0.8,0.5,Interno,777,0.00014494748200231117,0.00015486419753086433,9.91671552855316e-06
853,0.8250000000000001,0.5,Interno,778,0.0002088067771154279,0.00021873498309100132,9.928205975573407e-06
854,0.8500000000000001,0.5,Interno,779,0.00027630201647481356,0.0002859920428240744,9.69002634926085e-06
855,0.875,0.5,Interno,780,0.00033905562717915334,0.00034820886305820793,9.153235879054596e-06
856,0.9,0.5,Interno,781,0.0003850966687707295,0.0003933611111111113,8.264442340381786e-06
857,0.925,0.5,Interno,782,0.0003982225980513758,0.00040518942825882513,6.966830207449351e-06
858,0.9500000000000001,0.5,Interno,783,0.0003573181228107958,0.0003625182773919751,5.200154581179309e-06
859,0.9750000000000001,0.5,Interno,784,0.00023563034918861413,0.00023853084535951897,2.9004961709048344e-06
860,1.0,0.5,Dirichlet,785,0.0,-0.0,0.0
861,0.0,0.525,Dirichlet,786,0.0,0.0,0.0
862,0.025,0.525,Interno,787,0.00023654136957942148,0.00023944016445583773,2.898794876416246e-06
863,0.05,0.525,Interno,788,0.0003590057211961874,0.0003642036579273366,5.197936731149216e-06
864,0.07500000000000001,0.525,Interno,789,0.0004005235817748002,0.0004074886084662543,6.9650266914540585e-06
865,0.1,0.525,Interno,790,0.0003878322033211905,0.0003960959285481774,8.263725226986861e-06
866,0.125,0.525,Interno,791,0.0003420424015557802,0.0003511964354338469,9.15403387806668e-06
867,0.15000000000000002,0.525,Interno,792,0.00027936148447221587,0.0002890541360812716,9.692651609055723e-06
868,0.17500000000000002,0.525,Interno,793,0.00021177229808885117,0.00022170567660861526,9.93337851976409e-06
869,0.2,0.525,Interno,794,0.0001476687052876919,0.0001575959563078703,9.9272510201784e-06
